Ngrams,Negation,Contrast,Positive entities,Negative entities,Class
are seeking,false,0,0,0,neutral
seeking to,false,0,0,0,neutral
to compete,false,0,0,0,neutral
compete with,false,0,0,0,neutral
with the,false,0,0,0,neutral
canal interoceanico,false,0,1,1,neutral
interoceanico de,false,0,1,1,neutral
de nicaragua,false,0,1,1,neutral
nicaragua cinn,false,0,1,1,neutral
proposes building,false,0,1,1,neutral
building new,false,0,1,1,neutral
new deep,false,0,1,1,neutral
deep water,false,0,1,1,neutral
water ports,false,0,1,1,neutral
ports on,false,0,1,1,neutral
on the,false,0,1,1,neutral
the atlantic,false,0,1,1,neutral
atlantic and,false,0,1,1,neutral
and pacific,false,0,1,1,neutral
pacific coasts,false,0,1,1,neutral
coasts as,false,0,1,1,neutral
as well,false,0,1,1,neutral
well as,false,0,1,1,neutral
as a,false,0,1,1,neutral
a mile,false,0,1,1,neutral
mile km,false,0,1,1,neutral
high speed,false,0,1,1,neutral
speed rail,false,0,1,1,neutral
rail link,false,0,1,1,neutral
some of,false,0,1,1,neutral
he succeeds,false,0,0,0,neutral
succeeds robert,false,0,0,0,neutral
robert peiser,false,0,0,0,neutral
who left,false,0,0,0,neutral
left the,false,0,0,0,neutral
the company,false,0,0,0,neutral
company in,false,0,0,0,neutral
in june,false,0,0,0,neutral
june over,false,0,0,0,neutral
over differences,false,0,0,0,neutral
differences in,false,0,0,0,neutral
in management,false,0,0,0,neutral
management direction,false,0,0,0,neutral
a twa,false,0,0,0,neutral
most recently,false,0,2,0,neutral
soule served,false,0,2,0,neutral
served as,false,0,2,0,neutral
as chief,false,0,2,0,neutral
chief financial,false,0,2,0,neutral
financial officer,false,0,2,0,neutral
officer of,false,0,2,0,neutral
of the,false,0,2,0,neutral
the st,false,0,2,0,neutral
louis based,false,0,2,0,neutral
based brokerage,false,0,2,0,neutral
brokerage firm,false,0,2,0,neutral
edward d,false,0,2,0,neutral
jones amp,false,0,2,0,neutral
soule left,false,0,2,0,neutral
left jones,false,0,2,0,neutral
jones in,false,0,2,0,neutral
twa names,false,0,1,0,neutral
names new,false,0,1,0,neutral
new chief,false,0,1,0,neutral
chief financial,false,0,1,0,neutral
trans world,false,0,2,0,neutral
world airlines,false,0,2,0,neutral
airlines inc,false,0,2,0,neutral
said wednesday,false,0,2,0,neutral
wednesday it,false,0,2,0,neutral
it named,false,0,2,0,neutral
named edward,false,0,2,0,neutral
edward soule,false,0,2,0,neutral
soule as,false,0,2,0,neutral
as executive,false,0,2,0,neutral
executive vice,false,0,2,0,neutral
vice president,false,0,2,0,neutral
president and,false,0,2,0,neutral
and chief,false,0,2,0,neutral
compaq sees,false,0,0,0,neutral
sees halved,false,0,0,0,neutral
european pc,false,0,0,0,neutral
pc sales,false,0,0,0,neutral
growth in,false,1,0,4,neutral
in european,false,1,0,4,neutral
european personal,false,1,0,4,neutral
personal computer,false,1,0,4,neutral
computer sales,false,1,0,4,neutral
sales is,false,1,0,4,neutral
is expected,false,1,0,4,neutral
expected to,false,1,0,4,neutral
to slow,false,1,0,4,neutral
slow by,false,1,0,4,neutral
by more,false,1,0,4,neutral
more than,false,1,0,4,neutral
than half,false,1,0,4,neutral
but the,false,1,0,4,neutral
the industry,false,1,0,4,neutral
industry will,false,1,0,4,neutral
will still,false,1,0,4,neutral
still expand,false,1,0,4,neutral
expand at,false,1,0,4,neutral
at a,false,1,0,4,neutral
a rate,false,1,0,4,neutral
rate most,false,1,0,4,neutral
most industries,false,1,0,4,neutral
industries only,false,1,0,4,neutral
only dream,false,1,0,4,neutral
dream about,false,1,0,4,neutral
about according,false,1,0,4,neutral
compaq wednesday,false,0,0,0,neutral
wednesday began,false,0,0,0,neutral
began selling,false,0,0,0,neutral
selling its,false,0,0,0,neutral
its presario,false,0,0,0,neutral
presario line,false,0,0,0,neutral
line of,false,0,0,0,neutral
of computers,false,0,0,0,neutral
computers in,false,0,0,0,neutral
in britain,false,0,0,0,neutral
italy and,false,0,0,0,neutral
it hopes,true,0,0,2,neutral
hopes the,true,0,0,2,neutral
the presarios,true,0,0,2,neutral
which sell,true,0,0,2,neutral
sell for,true,0,0,2,neutral
will be,true,0,0,2,neutral
be simple,true,0,0,2,neutral
simple enough,true,0,0,2,neutral
enough to,true,0,0,2,neutral
to allow,true,0,0,2,neutral
allow it,true,0,0,2,neutral
it to,true,0,0,2,neutral
to make,true,0,0,2,neutral
make a,true,0,0,2,neutral
a play,true,0,0,2,neutral
play for,true,0,0,2,neutral
for a,true,0,0,2,neutral
a largely,true,0,0,2,neutral
largely untapped,true,0,0,2,neutral
untapped mass,true,0,0,2,neutral
last year,false,0,0,1,neutral
growth was,false,0,0,1,neutral
compaq s,false,0,0,1,neutral
s consumer,false,0,0,1,neutral
consumer group,false,0,0,1,neutral
group vice,false,0,0,1,neutral
vice president,false,0,0,1,neutral
toon bouten,false,0,0,1,neutral
zimbabwe public,false,0,0,1,neutral
public servants,false,0,0,1,neutral
servants call,false,0,0,1,neutral
call off,false,0,0,1,neutral
zimbabwean civil,false,0,0,1,neutral
civil servants,false,0,0,1,neutral
servants on,false,0,0,1,neutral
on wednesday,false,0,0,1,neutral
wednesday called,false,0,0,1,neutral
called off,false,0,0,1,neutral
off a,false,0,0,1,neutral
a strike,false,0,0,1,neutral
strike that,false,0,0,1,neutral
that partially,false,0,0,1,neutral
partially paralysed,false,0,0,1,neutral
paralysed some,false,0,0,1,neutral
some critical,false,0,0,1,neutral
critical essential,false,0,0,1,neutral
essential services,false,0,0,1,neutral
the state,false,0,0,1,neutral
state news,false,0,0,1,neutral
the agency,true,0,0,1,neutral
agency quoted,true,0,0,1,neutral
quoted palmer,true,0,0,1,neutral
palmer chinosengwa,true,0,0,1,neutral
an executive,true,0,0,1,neutral
executive member,true,0,0,1,neutral
member of,true,0,0,1,neutral
of the,true,0,0,1,neutral
the public,true,0,0,1,neutral
public service,true,0,0,1,neutral
service association,true,0,0,1,neutral
association psa,true,0,0,1,neutral
as saying,true,0,0,1,neutral
saying the,true,0,0,1,neutral
the strike,true,0,0,1,neutral
strike over,true,0,0,1,neutral
over pay,true,0,0,1,neutral
pay was,true,0,0,1,neutral
was suspended,true,0,0,1,neutral
suspended following,true,0,0,1,neutral
following an,true,0,0,1,neutral
an agreement,true,0,0,1,neutral
agreement by,true,0,0,1,neutral
by the,true,0,0,1,neutral
the government,true,0,0,1,neutral
campbell to,false,0,0,0,neutral
to cut,false,0,0,0,neutral
cut staff,false,0,0,0,neutral
sell swanson,false,0,0,0,neutral
campbell soup,false,0,0,2,neutral
soup co,false,0,0,2,neutral
is planning,false,0,0,2,neutral
planning to,false,0,0,2,neutral
to cut,false,0,0,2,neutral
cut its,false,0,0,2,neutral
its headquarters,false,0,0,2,neutral
headquarters staff,false,0,0,2,neutral
staff of,false,0,0,2,neutral
shut one,false,0,0,2,neutral
one of,false,0,0,2,neutral
of four,false,0,0,2,neutral
four major,false,0,0,2,neutral
major soup,false,0,0,2,neutral
soup plants,false,0,0,2,neutral
plants and,false,0,0,2,neutral
and divest,false,0,0,2,neutral
divest some,false,0,0,2,neutral
some brand,false,0,0,2,neutral
brand names,false,0,0,2,neutral
including swanson,false,0,0,2,neutral
swanson frozen,false,0,0,2,neutral
frozen foods,false,0,0,2,neutral
a campbell,true,1,0,1,neutral
campbell spokesman,true,1,0,1,neutral
spokesman called,true,1,0,1,neutral
called the,true,1,0,1,neutral
the newspaper,true,1,0,1,neutral
newspaper report,true,1,0,1,neutral
report speculative,true,1,0,1,neutral
speculative but,true,1,0,1,neutral
but did,true,1,0,1,neutral
did not,true,1,0,1,neutral
not deny,true,1,0,1,neutral
deny it,true,1,0,1,neutral
which cited,true,1,0,1,neutral
cited company,true,1,0,1,neutral
company sources,true,1,0,1,neutral
sources and,true,1,0,1,neutral
we are,false,0,0,0,neutral
are engaged,false,0,0,0,neutral
engaged in,false,0,0,0,neutral
in a,false,0,0,0,neutral
a process,false,0,0,0,neutral
process to,false,0,0,0,neutral
to unlock,false,0,0,0,neutral
unlock resources,false,0,0,0,neutral
resources to,false,0,0,0,neutral
to grow,false,0,0,0,neutral
grow our,false,0,0,0,neutral
our company,false,0,0,0,neutral
said campbell,false,0,0,0,neutral
campbell spokesman,false,0,0,0,neutral
he acknowledged,true,0,0,0,neutral
acknowledged that,true,0,0,0,neutral
that campbell,true,0,0,0,neutral
campbell has,true,0,0,0,neutral
has commissioned,true,0,0,0,neutral
commissioned a,true,0,0,0,neutral
a study,true,0,0,0,neutral
study of,true,0,0,0,neutral
of operations,true,0,0,0,neutral
operations by,true,0,0,0,neutral
by the,true,0,0,0,neutral
the management,true,0,0,0,neutral
management consulting,true,0,0,0,neutral
consulting firm,true,0,0,0,neutral
firm coopers,true,0,0,0,neutral
coopers amp,true,0,0,0,neutral
we use,false,0,0,0,neutral
use consultants,false,0,0,0,neutral
consultants all,false,0,0,0,neutral
all the,false,0,0,0,neutral
the time,false,0,0,0,neutral
at amp,false,0,0,0,neutral
amp t,false,0,0,0,neutral
t to,false,0,0,0,neutral
to bid,false,0,0,0,neutral
bid for,false,0,0,0,neutral
for german,false,0,0,0,neutral
german phone,false,0,0,0,neutral
phone licence,false,0,0,0,neutral
at amp,false,0,0,0,neutral
amp t,false,0,0,0,neutral
t corp,false,0,0,0,neutral
and the,false,0,0,0,neutral
the debis,false,0,0,0,neutral
debis unit,false,0,0,0,neutral
unit of,false,0,0,0,neutral
of daimler,false,0,0,0,neutral
daimler benz,false,0,0,0,neutral
benz ag,false,0,0,0,neutral
ag are,false,0,0,0,neutral
are planning,false,0,0,0,neutral
planning to,false,0,0,0,neutral
to form,false,0,0,0,neutral
form a,false,0,0,0,neutral
a consortium,false,0,0,0,neutral
consortium to,false,0,0,0,neutral
to bid,false,0,0,0,neutral
bid for,false,0,0,0,neutral
for the,false,0,0,0,neutral
the e,false,0,0,0,neutral
cellular phone,false,0,0,0,neutral
phone licence,false,0,0,0,neutral
licence in,false,0,0,0,neutral
in germany,false,0,0,0,neutral
according to,false,0,0,1,neutral
to a,false,0,0,1,neutral
a report,false,0,0,1,neutral
report in,false,0,0,1,neutral
in the,false,0,0,1,neutral
the wirtschafts,false,0,0,1,neutral
wirtschafts woche,false,0,0,1,neutral
woche business,false,0,0,1,neutral
business magazine,false,0,0,1,neutral
at amp,false,0,0,1,neutral
amp t,false,0,0,1,neutral
t and,false,0,0,1,neutral
and its,false,0,0,1,neutral
its european,false,0,0,1,neutral
european partner,false,0,0,1,neutral
partner unisource,false,0,0,1,neutral
unisource nv,false,0,0,1,neutral
nv are,false,0,0,1,neutral
are working,false,0,0,1,neutral
working on,false,0,0,1,neutral
on a,false,0,0,1,neutral
a bid,false,0,0,1,neutral
bid for,false,0,0,1,neutral
for the,false,0,0,1,neutral
the licence,false,0,0,1,neutral
which will,false,0,0,1,neutral
at amp,true,0,0,1,neutral
amp t,true,0,0,1,neutral
t was,true,0,0,1,neutral
was not,true,0,0,1,neutral
not immediately,true,0,0,1,neutral
immediately available,true,0,0,1,neutral
available for,true,0,0,1,neutral
for comment,true,0,0,1,neutral
comment and,true,0,0,1,neutral
and a,true,0,0,1,neutral
a spokesman,true,0,0,1,neutral
spokesman for,true,0,0,1,neutral
for debis,true,0,0,1,neutral
debis called,true,0,0,1,neutral
called the,true,0,0,1,neutral
the report,false,0,0,0,neutral
report was,false,0,0,0,neutral
was released,false,0,0,0,neutral
released ahead,false,0,0,0,neutral
ahead of,false,0,0,0,neutral
of publication,false,0,0,0,neutral
publication on,false,0,0,0,neutral
industry observers,false,1,1,0,neutral
observers have,false,1,1,0,neutral
have long,false,1,1,0,neutral
long thought,false,1,1,0,neutral
thought it,false,1,1,0,neutral
it likely,false,1,1,0,neutral
likely that,false,1,1,0,neutral
that debis,false,1,1,0,neutral
debis would,false,1,1,0,neutral
would make,false,1,1,0,neutral
make a,false,1,1,0,neutral
a bold,false,1,1,0,neutral
bold step,false,1,1,0,neutral
step into,false,1,1,0,neutral
into the,false,1,1,0,neutral
the telecoms,false,1,1,0,neutral
telecoms arena,false,1,1,0,neutral
arena ahead,false,1,1,0,neutral
ahead of,false,1,1,0,neutral
of liberalisation,false,1,1,0,neutral
liberalisation of,false,1,1,0,neutral
at the,false,0,0,0,neutral
the centre,false,0,0,0,neutral
centre of,false,0,0,0,neutral
of the,false,0,0,0,neutral
the controversy,false,0,0,0,neutral
controversy are,false,0,0,0,neutral
are nu,false,0,0,0,neutral
nu s,false,0,0,0,neutral
s two,false,0,0,0,neutral
two connecticut,false,0,0,0,neutral
connecticut nuclear,false,0,0,0,neutral
nuclear facilities,false,0,0,0,neutral
millstone and,false,0,0,0,neutral
the plants,false,0,0,1,neutral
with a,false,0,0,1,neutral
a combined,false,0,0,1,neutral
combined generating,false,0,0,1,neutral
generating capacity,false,0,0,1,neutral
capacity of,false,0,0,1,neutral
of about,false,0,0,1,neutral
or about,false,0,0,1,neutral
about half,false,0,0,1,neutral
half of,false,0,0,1,neutral
of the,false,0,0,1,neutral
the state,false,0,0,1,neutral
state s,false,0,0,1,neutral
s power,false,0,0,1,neutral
power demand,false,0,0,1,neutral
were shut,false,0,0,1,neutral
shut in,false,0,0,1,neutral
in march,false,0,0,1,neutral
march and,false,0,0,1,neutral
and july,false,0,0,1,neutral
amid safety,false,0,0,1,neutral
safety concerns,false,0,0,1,neutral
concerns raised,false,0,0,1,neutral
raised by,false,0,0,1,neutral
london precious,false,0,1,0,neutral
precious metals,false,0,1,0,neutral
metals drift,false,0,1,0,neutral
may this,true,1,0,1,neutral
this week,true,1,0,1,neutral
week re,true,1,0,1,neutral
re try,true,1,0,1,neutral
an ounce,true,1,0,1,neutral
there s,true,1,0,1,neutral
s resistance,true,1,0,1,neutral
resistance there,true,1,0,1,neutral
but maybe,true,1,0,1,neutral
maybe not,true,1,0,1,neutral
not as,true,1,0,1,neutral
as much,true,1,0,1,neutral
much as,true,1,0,1,neutral
as people,true,1,0,1,neutral
people think,true,1,0,1,neutral
we ve,true,1,0,1,neutral
ve already,true,1,0,1,neutral
already been,true,1,0,1,neutral
been there,true,1,0,1,neutral
there recently,true,1,0,1,neutral
a dealer,true,1,0,1,neutral
dealer said,true,1,0,1,neutral
referring to,true,1,0,1,neutral
to gold,true,1,0,1,neutral
gold s,true,1,0,1,neutral
s failed,true,1,0,1,neutral
failed attempt,true,1,0,1,neutral
attempt to,true,1,0,1,neutral
to clear,true,1,0,1,neutral
all eyes,false,0,0,0,neutral
eyes will,false,0,0,0,neutral
will be,false,0,0,0,neutral
be on,false,0,0,0,neutral
on the,false,0,0,0,neutral
the bundesbank,false,0,0,0,neutral
bundesbank s,false,0,0,0,neutral
s council,false,0,0,0,neutral
council meeting,false,0,0,0,neutral
police spokesmen,false,1,1,1,neutral
spokesmen were,false,1,1,1,neutral
were unavailable,false,1,1,1,neutral
unavailable for,false,1,1,1,neutral
for immediate,false,1,1,1,neutral
immediate comment,false,1,1,1,neutral
but psa,false,1,1,1,neutral
psa officials,false,1,1,1,neutral
officials said,false,1,1,1,neutral
said they,false,1,1,1,neutral
they were,false,1,1,1,neutral
were definite,false,1,1,1,neutral
definite their,false,1,1,1,neutral
their colleagues,false,1,1,1,neutral
colleagues were,false,1,1,1,neutral
were in,false,1,1,1,neutral
we in,true,0,0,2,neutral
in kiev,true,0,0,2,neutral
kiev regard,true,0,0,2,neutral
regard taiwan,true,0,0,2,neutral
taiwan as,true,0,0,2,neutral
as an,true,0,0,2,neutral
an integral,true,0,0,2,neutral
integral part,true,0,0,2,neutral
part of,true,0,0,2,neutral
of china,true,0,0,2,neutral
nothing should,true,0,0,2,neutral
should damage,true,0,0,2,neutral
damage our,true,0,0,2,neutral
our relations,true,0,0,2,neutral
relations with,true,0,0,2,neutral
with china,true,0,0,2,neutral
foreign minister,true,0,0,2,neutral
minister hennady,true,0,0,2,neutral
we think,true,0,0,3,neutral
think the,true,0,0,3,neutral
the private,true,0,0,3,neutral
private trip,true,0,0,3,neutral
trip of,true,0,0,3,neutral
of the,true,0,0,3,neutral
the taiwanese,true,0,0,3,neutral
taiwanese representative,true,0,0,3,neutral
representative on,true,0,0,3,neutral
on a,true,0,0,3,neutral
a private,true,0,0,3,neutral
private invitation,true,0,0,3,neutral
invitation should,true,0,0,3,neutral
should not,true,0,0,3,neutral
not be,true,0,0,3,neutral
be enough,true,0,0,3,neutral
enough to,true,0,0,3,neutral
to worsen,true,0,0,3,neutral
the visitors,false,0,0,0,neutral
visitors had,false,0,0,0,neutral
had been,false,0,0,0,neutral
been due,false,0,0,0,neutral
due to,false,0,0,0,neutral
to arrive,false,0,0,0,neutral
arrive on,false,0,0,0,neutral
on wednesday,false,0,0,0,neutral
wednesday for,false,0,0,0,neutral
for five,false,0,0,0,neutral
five days,false,0,0,0,neutral
days and,false,0,0,0,neutral
and hold,false,0,0,0,neutral
hold meetings,false,0,0,0,neutral
meetings with,false,0,0,0,neutral
with president,false,0,0,0,neutral
president leonid,false,0,0,0,neutral
leonid kuchma,false,0,0,0,neutral
kuchma and,false,0,0,0,neutral
and prime,false,0,0,0,neutral
the french,false,0,0,0,neutral
french oil,false,0,0,0,neutral
oil group,false,0,0,0,neutral
group total,false,0,0,0,neutral
total sa,false,0,0,0,neutral
sa on,false,0,0,0,neutral
on monday,false,0,0,0,neutral
monday said,false,0,0,0,neutral
said petronas,false,0,0,0,neutral
petronas had,false,0,0,0,neutral
had taken,false,0,0,0,neutral
taken a,false,0,0,0,neutral
percent stake,false,0,0,0,neutral
stake in,false,0,0,0,neutral
in iran,false,0,0,0,neutral
iran s,false,0,0,0,neutral
s sirri,false,0,0,0,neutral
sirri a,false,0,0,0,neutral
a and,false,0,0,0,neutral
and e,false,0,0,0,neutral
e fields,false,0,0,0,neutral
fields through,false,0,0,0,neutral
through its,false,0,0,0,neutral
its carigali,false,0,0,0,neutral
carigali subsidiary,false,0,0,0,neutral
in a,false,0,0,0,neutral
a deal,false,0,0,0,neutral
malaysian prime,false,0,0,0,neutral
prime minister,false,0,0,0,neutral
minister mahathir,false,0,0,0,neutral
mahathir mohamad,false,0,0,0,neutral
mohamad shrugged,false,0,0,0,neutral
shrugged off,false,0,0,0,neutral
off on,false,0,0,0,neutral
on wednesday,false,0,0,0,neutral
wednesday the,false,0,0,0,neutral
the possibility,false,0,0,0,neutral
possibility of,false,0,0,0,neutral
of u,false,0,0,0,neutral
u s,false,0,0,0,neutral
sanctions after,false,0,0,0,neutral
after the,false,0,0,0,neutral
the state,false,0,0,0,neutral
state oil,false,0,0,0,neutral
oil company,false,0,0,0,neutral
company petronas,false,0,0,0,neutral
petronas agreed,false,0,0,0,neutral
agreed to,false,0,0,0,neutral
to buy,false,0,0,0,neutral
buy into,false,0,0,0,neutral
into an,false,0,0,0,neutral
we know,true,0,0,1,neutral
know the,true,0,0,1,neutral
the general,true,0,0,1,neutral
general feelings,true,0,0,1,neutral
feelings of,true,0,0,1,neutral
of the,true,0,0,1,neutral
the u,true,0,0,1,neutral
u s,true,0,0,1,neutral
